Value_timestamp,Unite_timestamp,Value_position_lat,Unite_position_lat,Value_position_long,Unite_position_long,Value_distance,Unite_distance,Value_heart_rate,Unite_heart_rate,Value_speed,Unite_speed,Value_altitude,Unite_altitude,Value_temperature,Unite_temperature
1371873305000,ms,-31.98234463110566,degrees,116.12095098942518,degrees,14898.8,m,167,bpm,3.839,m/s,356.4,m,null,null
1371873309000,ms,-31.98227372020483,degrees,116.12079173326492,degrees,14916.18,m,167,bpm,4.18,m/s,356.20000000000005,m,null,null
1371873310000,ms,-31.982276905328035,degrees,116.1207446269691,degrees,14920.65,m,167,bpm,4.288,m/s,356.0,m,null,null
1371873312000,ms,-31.982301380485296,degrees,116.12068310379982,degrees,14927.16,m,168,bpm,4.233,m/s,356.0,m,null,null
1371873315000,ms,-31.982241617515683,degrees,116.12060062587261,degrees,14937.9,m,167,bpm,3.961,m/s,355.79999999999995,m,null,null
1371873317000,ms,-31.982182944193482,degrees,116.12058470025659,degrees,14944.57,m,167,bpm,3.805,m/s,355.79999999999995,m,null,null
1371873319000,ms,-31.982124522328377,degrees,116.12056458368897,degrees,14951.34,m,167,bpm,3.643,m/s,355.79999999999995,m,null,null
1371873323000,ms,-31.98196887038648,degrees,116.1205530166626,degrees,14968.89,m,167,bpm,3.701,m/s,355.6,m,null,null
1371873325000,ms,-31.981911454349756,degrees,116.12053809687495,degrees,14975.48,m,167,bpm,3.763,m/s,355.4,m,null,null
1371873326000,ms,-31.981880273669958,degrees,116.1205112747848,degrees,14979.75,m,166,bpm,3.805,m/s,355.4,m,null,null
1371873329000,ms,-31.981873903423548,degrees,116.12042385153472,degrees,14989.34,m,166,bpm,3.733,m/s,355.20000000000005,m,null,null
1371873333000,ms,-31.981952860951424,degrees,116.12032477743924,degrees,15002.16,m,164,bpm,3.569,m/s,354.6,m,null,null
1371873335000,ms,-31.98197364807129,degrees,116.12028789706528,degrees,15006.61,m,163,bpm,3.231,m/s,354.20000000000005,m,null,null
1371873336000,ms,-31.98197222314775,degrees,116.12027079798281,degrees,15008.22,m,163,bpm,3.078,m/s,354.0,m,null,null
1371873339000,ms,-31.981920087710023,degrees,116.12024456262589,degrees,15014.61,m,161,bpm,2.629,m/s,353.6,m,null,null
1371873340000,ms,-31.981886392459273,degrees,116.12023986876011,degrees,15018.38,m,160,bpm,2.645,m/s,353.4,m,null,null
1371873344000,ms,-31.981752449646592,degrees,116.12025193870068,degrees,15033.29,m,160,bpm,2.859,m/s,352.79999999999995,m,null,null
1371873348000,ms,-31.981657650321722,degrees,116.12023794092238,degrees,15045.52,m,158,bpm,3.03,m/s,352.20000000000005,m,null,null
1371873349000,ms,-31.981624709442258,degrees,116.12023249268532,degrees,15049.21,m,158,bpm,3.2,m/s,352.20000000000005,m,null,null
1371873351000,ms,-31.981555810198188,degrees,116.12022427842021,degrees,15056.89,m,158,bpm,3.464,m/s,351.79999999999995,m,null,null
1371873354000,ms,-31.981443911790848,degrees,116.1201330833137,degrees,15072.12,m,158,bpm,3.629,m/s,351.4,m,null,null
1371873355000,ms,-31.98139948770404,degrees,116.12011657096446,degrees,15077.28,m,159,bpm,3.791,m/s,351.20000000000005,m,null,null
1371873357000,ms,-31.98130175471306,degrees,116.12009603530169,degrees,15088.35,m,159,bpm,4.205,m/s,351.0,m,null,null
1371873360000,ms,-31.981175607070327,degrees,116.12001062370837,degrees,15104.66,m,160,bpm,4.845,m/s,350.6,m,null,null
1371873364000,ms,-31.981003861874342,degrees,116.11990056931973,degrees,15127.04,m,160,bpm,5.384,m/s,350.0,m,null,null
1371873367000,ms,-31.980854831635952,degrees,116.11981851048768,degrees,15145.37,m,159,bpm,5.603,m/s,349.79999999999995,m,null,null
1371873371000,ms,-31.980632124468684,degrees,116.11969638615847,degrees,15172.7,m,158,bpm,6.017,m/s,349.20000000000005,m,null,null
1371873374000,ms,-31.98047655634582,degrees,116.11972941085696,degrees,15190.32,m,156,bpm,6.228,m/s,348.79999999999995,m,null,null
1371873376000,ms,-31.980425091460347,degrees,116.11973913386464,degrees,15196.11,m,153,bpm,5.843,m/s,348.6,m,null,null
1371873377000,ms,-31.980407321825624,degrees,116.11974550411105,degrees,15198.16,m,152,bpm,5.54,m/s,348.4,m,null,null
1371873380000,ms,-31.980377733707428,degrees,116.11976578831673,degrees,15201.65,m,149,bpm,4.354,m/s,348.0,m,null,null
1371873381000,ms,-31.98036801069975,degrees,116.11977199092507,degrees,15202.87,m,148,bpm,3.852,m/s,347.79999999999995,m,null,null
1371873384000,ms,-31.980347139760852,degrees,116.11977064982057,degrees,15205.19,m,145,bpm,2.417,m/s,347.4,m,null,null
1371873386000,ms,-31.98034554719925,degrees,116.1197672970593,degrees,15205.43,m,143,bpm,0.0,m/s,347.20000000000005,m,null,null
1371873389000,ms,-31.9803446251899,degrees,116.11976629123092,degrees,15205.57,m,140,bpm,0.0,m/s,346.79999999999995,m,null,null
1371873410000,ms,-31.98034370318055,degrees,116.11977291293442,degrees,15206.28,m,137,bpm,0.0,m/s,344.4,m,null,null
1371873413000,ms,-31.98034269735217,degrees,116.1197725776583,degrees,15206.39,m,134,bpm,0.0,m/s,344.0,m,null,null
1371873421000,ms,-31.980342026799917,degrees,116.11977618187666,degrees,15206.51,m,129,bpm,0.0,m/s,343.20000000000005,m,null,null
1371873422000,ms,-31.980341775342822,degrees,116.11977626569569,degrees,15206.54,m,124,bpm,0.0,m/s,343.20000000000005,m,null,null
1371873423000,ms,-31.980341356247663,degrees,116.11977618187666,degrees,15206.59,m,121,bpm,0.0,m/s,343.0,m,null,null
1371873428000,ms,-31.980340853333473,degrees,116.11977542750537,degrees,15206.68,m,118,bpm,0.0,m/s,342.6,m,null,null
1371873430000,ms,-31.980341272428632,degrees,116.11977567896247,degrees,15206.68,m,113,bpm,0.0,m/s,342.4,m,null,null
1371873453000,ms,-31.980343451723456,degrees,116.11977710388601,degrees,15206.7,m,116,bpm,0.0,m/s,340.6,m,null,null
1371873473000,ms,-31.98034311644733,degrees,116.11977182328701,degrees,15206.88,m,113,bpm,0.0,m/s,339.4,m,null,null
1371873474000,ms,-31.980342864990234,degrees,116.1197723262012,degrees,15206.91,m,109,bpm,0.0,m/s,339.4,m,null,null
1371873475000,ms,-31.980342445895076,degrees,116.11977266147733,degrees,15206.96,m,109,bpm,0.0,m/s,339.4,m,null,null
1371873488000,ms,-31.98034412227571,degrees,116.11977123655379,degrees,15207.16,m,113,bpm,0.0,m/s,338.79999999999995,m,null,null
1371873493000,ms,-31.98034605011344,degrees,116.11977039836347,degrees,15207.16,m,110,bpm,0.0,m/s,338.6,m,null,null
1371873498000,ms,-31.980347642675042,degrees,116.11976997926831,degrees,15207.16,m,113,bpm,0.0,m/s,338.20000000000005,m,null,null
1371873520000,ms,-31.98035141453147,degrees,116.11977081745863,degrees,15207.21,m,110,bpm,0.0,m/s,337.4,m,null,null
1371873524000,ms,-31.98035200126469,degrees,116.11976880580187,degrees,15207.3,m,113,bpm,0.0,m/s,337.20000000000005,m,null,null
1371873530000,ms,-31.980323921889067,degrees,116.1197519581765,degrees,15210.61,m,107,bpm,1.04,m/s,337.0,m,null,null
1371873531000,ms,-31.980308750644326,degrees,116.11974927596748,degrees,15212.31,m,107,bpm,1.327,m/s,337.0,m,null,null
1371873532000,ms,-31.98028746061027,degrees,116.11974215134978,degrees,15214.76,m,108,bpm,1.595,m/s,337.0,m,null,null
1371873534000,ms,-31.980238845571876,degrees,116.11970795318484,degrees,15221.13,m,111,bpm,2.138,m/s,336.79999999999995,m,null,null
1371873536000,ms,-31.98020590469241,degrees,116.11963201314211,degrees,15229.2,m,113,bpm,2.625,m/s,336.79999999999995,m,null,null
1371873538000,ms,-31.980150332674384,degrees,116.11955892294645,degrees,15238.59,m,113,bpm,3.075,m/s,336.79999999999995,m,null,null
1371873539000,ms,-31.980110686272383,degrees,116.11953679472208,degrees,15243.45,m,113,bpm,3.243,m/s,336.6,m,null,null
1371873542000,ms,-31.97996978648007,degrees,116.11949706450105,degrees,15259.54,m,115,bpm,3.924,m/s,336.6,m,null,null
1371873544000,ms,-31.979869455099106,degrees,116.11947267316282,degrees,15270.9,m,117,bpm,4.554,m/s,336.6,m,null,null
1371873547000,ms,-31.97971321642399,degrees,116.11944652162492,degrees,15288.41,m,120,bpm,5.228,m/s,336.4,m,null,null
1371873550000,ms,-31.979573322460055,degrees,116.11943042837083,degrees,15304.0,m,123,bpm,5.426,m/s,336.4,m,null,null
1371873551000,ms,-31.97952864691615,degrees,116.11942053772509,degrees,15309.05,m,125,bpm,5.454,m/s,336.20000000000005,m,null,null
1371873554000,ms,-31.97938397526741,degrees,116.11938575282693,degrees,15325.42,m,129,bpm,5.5,m/s,336.20000000000005,m,null,null
1371873557000,ms,-31.979249361902475,degrees,116.11934677697718,degrees,15340.81,m,131,bpm,5.349,m/s,336.20000000000005,m,null,null
1371873558000,ms,-31.979204770177603,degrees,116.11932347528636,degrees,15346.22,m,132,bpm,5.318,m/s,336.0,m,null,null
1371873561000,ms,-31.979079376906157,degrees,116.11921777948737,degrees,15363.34,m,132,bpm,5.353,m/s,336.0,m,null,null
1371873562000,ms,-31.97903268970549,degrees,116.11918785609305,degrees,15369.25,m,132,bpm,5.422,m/s,336.0,m,null,null
1371873565000,ms,-31.978902770206332,degrees,116.11909783445299,degrees,15385.98,m,132,bpm,5.491,m/s,336.0,m,null,null
1371873566000,ms,-31.978854658082128,degrees,116.11908400431275,degrees,15391.48,m,132,bpm,5.489,m/s,336.0,m,null,null
1371873569000,ms,-31.97871551848948,degrees,116.11912943422794,degrees,15407.92,m,132,bpm,5.572,m/s,336.0,m,null,null
1371873571000,ms,-31.97864318266511,degrees,116.11919271759689,degrees,15417.92,m,133,bpm,5.509,m/s,336.0,m,null,null
1371873573000,ms,-31.978571014478803,degrees,116.11924988217652,degrees,15427.6,m,134,bpm,5.344,m/s,336.20000000000005,m,null,null
1371873575000,ms,-31.978498175740242,degrees,116.1192902829498,degrees,15436.53,m,136,bpm,5.151,m/s,336.20000000000005,m,null,null
1371873576000,ms,-31.97845953516662,degrees,116.11930570565164,degrees,15441.06,m,136,bpm,5.06,m/s,336.20000000000005,m,null,null
1371873579000,ms,-31.97833296842873,degrees,116.11934183165431,degrees,15455.52,m,139,bpm,4.893,m/s,336.20000000000005,m,null,null
1371873580000,ms,-31.978288628160954,degrees,116.11934828571975,degrees,15460.47,m,140,bpm,4.827,m/s,336.20000000000005,m,null,null
1371873587000,ms,-31.97795033454895,degrees,116.11935876309872,degrees,15498.09,m,142,bpm,5.092,m/s,336.0,m,null,null
1371873588000,ms,-31.97789853438735,degrees,116.1193629540503,degrees,15503.84,m,142,bpm,5.201,m/s,336.0,m,null,null
1371873590000,ms,-31.977797029539943,degrees,116.11938298679888,degrees,15515.28,m,143,bpm,5.363,m/s,336.0,m,null,null
1371873592000,ms,-31.977700470015407,degrees,116.11939664930105,degrees,15526.06,m,143,bpm,5.458,m/s,335.79999999999995,m,null,null
1371873594000,ms,-31.97760189883411,degrees,116.11939715221524,degrees,15537.03,m,143,bpm,5.514,m/s,335.6,m,null,null
1371873596000,ms,-31.97750768624246,degrees,116.11936178058386,degrees,15548.06,m,144,bpm,5.577,m/s,335.6,m,null,null
1371873598000,ms,-31.977419843897223,degrees,116.11929983831942,degrees,15559.42,m,144,bpm,5.589,m/s,335.4,m,null,null
1371873602000,ms,-31.977252373471856,degrees,116.11915642395616,degrees,15582.42,m,143,bpm,5.581,m/s,335.4,m,null,null
1371873603000,ms,-31.977209374308586,degrees,116.11913085915148,degrees,15587.76,m,143,bpm,5.575,m/s,335.20000000000005,m,null,null
1371873605000,ms,-31.977117341011763,degrees,116.11912608146667,degrees,15598.13,m,142,bpm,5.551,m/s,335.20000000000005,m,null,null
1371873609000,ms,-31.97693780064583,degrees,116.11916757188737,degrees,15618.76,m,141,bpm,5.421,m/s,335.0,m,null,null
1371873613000,ms,-31.97681383229792,degrees,116.11918567679822,degrees,15633.03,m,141,bpm,4.789,m/s,334.79999999999995,m,null,null
1371873615000,ms,-31.97674543596804,degrees,116.11915147863328,degrees,15641.27,m,140,bpm,4.463,m/s,334.79999999999995,m,null,null
1371873616000,ms,-31.97672146372497,degrees,116.11911719664931,degrees,15645.46,m,140,bpm,4.361,m/s,334.79999999999995,m,null,null
1371873619000,ms,-31.976648373529315,degrees,116.11897478811443,degrees,15661.39,m,141,bpm,4.347,m/s,334.6,m,null,null
1371873620000,ms,-31.976613253355026,degrees,116.11892960965633,degrees,15667.17,m,142,bpm,4.397,m/s,334.4,m,null,null
1371873623000,ms,-31.97653915733099,degrees,116.1188208963722,degrees,15680.4,m,143,bpm,4.38,m/s,334.4,m,null,null
1371873624000,ms,-31.976510239765048,degrees,116.11877881921828,degrees,15685.52,m,144,bpm,4.503,m/s,334.4,m,null,null
1371873627000,ms,-31.976408818736672,degrees,116.11869416199625,degrees,15699.35,m,145,bpm,4.84,m/s,334.4,m,null,null
1371873631000,ms,-31.976266326382756,degrees,116.11864051781595,degrees,15715.98,m,147,bpm,4.606,m/s,334.20000000000005,m,null,null
1371873635000,ms,-31.976171946153045,degrees,116.11852853558958,degrees,15731.03,m,148,bpm,4.246,m/s,334.4,m,null,null
1371873640000,ms,-31.976124085485935,degrees,116.11836022697389,degrees,15747.84,m,149,bpm,3.698,m/s,334.6,m,null,null
1371873641000,ms,-31.976112769916654,degrees,116.11832628026605,degrees,15751.28,m,150,bpm,3.667,m/s,334.6,m,null,null
1371873644000,ms,-31.97611746378243,degrees,116.11824095249176,degrees,15759.42,m,151,bpm,3.341,m/s,335.0,m,null,null
1371873650000,ms,-31.976178232580423,degrees,116.11808119341731,degrees,15776.12,m,153,bpm,3.009,m/s,335.0,m,null,null
1371873654000,ms,-31.976202288642526,degrees,116.1179212667048,degrees,15791.67,m,153,bpm,3.063,m/s,334.79999999999995,m,null,null
1371873655000,ms,-31.976187033578753,degrees,116.11787466332316,degrees,15796.39,m,153,bpm,3.201,m/s,334.79999999999995,m,null,null
1371873659000,ms,-31.976097263395786,degrees,116.11768648959696,degrees,15817.12,m,154,bpm,4.057,m/s,334.6,m,null,null
1371873663000,ms,-31.975991148501635,degrees,116.11749898642302,degrees,15838.3,m,154,bpm,4.856,m/s,334.4,m,null,null
1371873664000,ms,-31.975960806012154,degrees,116.11745950765908,degrees,15843.31,m,154,bpm,4.932,m/s,334.4,m,null,null
1371873667000,ms,-31.975899618119,degrees,116.11730989068747,degrees,15859.07,m,152,bpm,5.189,m/s,334.20000000000005,m,null,null
1371873671000,ms,-31.975779673084617,degrees,116.1171165201813,degrees,15881.75,m,152,bpm,5.383,m/s,334.0,m,null,null
1371873674000,ms,-31.975687220692635,degrees,116.11697972752154,degrees,15898.46,m,150,bpm,5.399,m/s,333.79999999999995,m,null,null
1371873675000,ms,-31.975671127438545,degrees,116.11694427207112,degrees,15902.23,m,150,bpm,5.345,m/s,333.79999999999995,m,null,null
1371873676000,ms,-31.975647155195475,degrees,116.11688811331987,degrees,15908.17,m,149,bpm,5.387,m/s,333.79999999999995,m,null,null
1371873678000,ms,-31.975558390840888,degrees,116.11681058071554,degrees,15920.52,m,148,bpm,5.532,m/s,333.79999999999995,m,null,null
1371873681000,ms,-31.97540106251836,degrees,116.11671628430486,degrees,15940.28,m,149,bpm,5.821,m/s,333.6,m,null,null
1371873684000,ms,-31.975252116099,degrees,116.11662207171321,degrees,15959.08,m,151,bpm,5.873,m/s,333.6,m,null,null
1371873687000,ms,-31.975103756412864,degrees,116.11653364263475,degrees,15978.02,m,152,bpm,6.172,m/s,333.4,m,null,null
1371873691000,ms,-31.974882055073977,degrees,116.11646264791489,degrees,16003.69,m,153,bpm,6.351,m/s,333.20000000000005,m,null,null
1371873694000,ms,-31.97470343671739,degrees,116.11645326018333,degrees,16023.67,m,155,bpm,6.44,m/s,333.20000000000005,m,null,null
1371873695000,ms,-31.97465842589736,degrees,116.11644479446113,degrees,16028.71,m,156,bpm,6.389,m/s,333.0,m,null,null
1371873696000,ms,-31.974620958790183,degrees,116.1164447106421,degrees,16032.86,m,157,bpm,6.195,m/s,333.0,m,null,null
1371873698000,ms,-31.97453571483493,degrees,116.11645351164043,degrees,16042.33,m,158,bpm,5.967,m/s,333.0,m,null,null
1371873701000,ms,-31.974400095641613,degrees,116.11636650748551,degrees,16059.75,m,159,bpm,5.684,m/s,332.79999999999995,m,null,null
1371873702000,ms,-31.974367070943117,degrees,116.11633708700538,degrees,16064.35,m,160,bpm,5.587,m/s,332.79999999999995,m,null,null
1371873704000,ms,-31.97428409010172,degrees,116.11628788523376,degrees,16074.76,m,160,bpm,5.355,m/s,332.6,m,null,null
1371873705000,ms,-31.9742298591882,degrees,116.11628067679703,degrees,16080.81,m,161,bpm,5.266,m/s,332.4,m,null,null
1371873709000,ms,-31.97406666353345,degrees,116.11625737510622,degrees,16099.31,m,162,bpm,5.141,m/s,332.20000000000005,m,null,null
1371873713000,ms,-31.973911430686712,degrees,116.11616408452392,degrees,16118.76,m,163,bpm,4.893,m/s,331.79999999999995,m,null,null
1371873716000,ms,-31.97382878512144,degrees,116.11602511256933,degrees,16134.81,m,164,bpm,4.958,m/s,331.4,m,null,null
1371873719000,ms,-31.973716551437974,degrees,116.11589318141341,degrees,16152.42,m,165,bpm,4.981,m/s,331.20000000000005,m,null,null
1371873720000,ms,-31.97367975488305,degrees,116.11584884114563,degrees,16158.27,m,165,bpm,5.059,m/s,331.20000000000005,m,null,null
1371873721000,ms,-31.973631223663688,degrees,116.11581028439105,degrees,16164.76,m,165,bpm,5.32,m/s,331.20000000000005,m,null,null
1371873723000,ms,-31.973522091284394,degrees,116.11575814895332,degrees,16177.84,m,165,bpm,5.8,m/s,331.0,m,null,null
1371873726000,ms,-31.97342896834016,degrees,116.11561942845583,degrees,16194.89,m,164,bpm,5.904,m/s,330.6,m,null,null
1371873729000,ms,-31.97340021841228,degrees,116.115448102355,degrees,16211.59,m,164,bpm,5.873,m/s,330.4,m,null,null
1371873730000,ms,-31.973384795710444,degrees,116.11539177596569,degrees,16217.18,m,164,bpm,5.842,m/s,330.4,m,null,null
1371873731000,ms,-31.973364260047674,degrees,116.11534240655601,degrees,16222.37,m,164,bpm,5.834,m/s,330.20000000000005,m,null,null
1371873733000,ms,-31.97330927476287,degrees,116.11528918147087,degrees,16230.56,m,164,bpm,5.538,m/s,330.20000000000005,m,null,null
1371873737000,ms,-31.97310358285904,degrees,116.11519672907889,degrees,16255.0,m,164,bpm,5.384,m/s,329.79999999999995,m,null,null
1371873738000,ms,-31.97304641827941,degrees,116.11516747623682,degrees,16261.92,m,165,bpm,5.497,m/s,329.79999999999995,m,null,null
1371873741000,ms,-31.97288716211915,degrees,116.11515942960978,degrees,16280.16,m,167,bpm,5.683,m/s,329.6,m,null,null
1371873744000,ms,-31.972775347530842,degrees,116.11513109877706,degrees,16293.24,m,168,bpm,5.553,m/s,329.4,m,null,null
1371873747000,ms,-31.972624473273754,degrees,116.11509933136404,degrees,16310.27,m,169,bpm,5.715,m/s,329.20000000000005,m,null,null
1371873750000,ms,-31.972482316195965,degrees,116.11509991809726,degrees,16326.24,m,170,bpm,5.436,m/s,328.79999999999995,m,null,null
1371873754000,ms,-31.97229833342135,degrees,116.1150236427784,degrees,16347.92,m,170,bpm,5.187,m/s,328.20000000000005,m,null,null
1371873758000,ms,-31.972094736993313,degrees,116.11500654369593,degrees,16370.59,m,171,bpm,5.517,m/s,327.79999999999995,m,null,null
1371873761000,ms,-31.97197537869215,degrees,116.11489514820278,degrees,16387.65,m,172,bpm,5.491,m/s,327.20000000000005,m,null,null
1371873764000,ms,-31.971824588254094,degrees,116.11482909880579,degrees,16405.67,m,172,bpm,5.706,m/s,326.79999999999995,m,null,null
1371873768000,ms,-31.97166273370385,degrees,116.11478987149894,degrees,16424.05,m,171,bpm,5.471,m/s,326.0,m,null,null
1371873769000,ms,-31.97161478921771,degrees,116.11478073522449,degrees,16429.43,m,171,bpm,5.402,m/s,325.79999999999995,m,null,null
1371873772000,ms,-31.971503058448434,degrees,116.11468518152833,degrees,16445.02,m,170,bpm,5.277,m/s,325.4,m,null,null
1371873775000,ms,-31.971407001838088,degrees,116.11451896838844,degrees,16464.15,m,170,bpm,5.389,m/s,324.6,m,null,null
1371873776000,ms,-31.971367271617055,degrees,116.11447663977742,degrees,16470.1,m,170,bpm,5.381,m/s,324.4,m,null,null
1371873778000,ms,-31.971308263018727,degrees,116.11437865532935,degrees,16481.48,m,169,bpm,5.48,m/s,324.0,m,null,null
1371873781000,ms,-31.971168285235763,degrees,116.11428452655673,degrees,16499.56,m,168,bpm,5.811,m/s,323.6,m,null,null
1371873783000,ms,-31.97107038460672,degrees,116.11425954848528,degrees,16510.66,m,168,bpm,5.884,m/s,323.20000000000005,m,null,null
1371873784000,ms,-31.971027217805386,degrees,116.11423758789897,degrees,16515.88,m,168,bpm,5.9,m/s,323.0,m,null,null
1371873785000,ms,-31.970995534211397,degrees,116.11418997868896,degrees,16521.58,m,168,bpm,5.804,m/s,322.79999999999995,m,null,null
1371873789000,ms,-31.970839546993375,degrees,116.11409878358245,degrees,16541.22,m,168,bpm,5.474,m/s,322.20000000000005,m,null,null
1371873793000,ms,-31.9707138184458,degrees,116.11401504836977,degrees,16557.56,m,167,bpm,4.87,m/s,321.6,m,null,null
1371873794000,ms,-31.97069219313562,degrees,116.1139871366322,degrees,16561.12,m,166,bpm,4.713,m/s,321.6,m,null,null
1371873795000,ms,-31.970668891444802,degrees,116.11396794207394,degrees,16564.27,m,166,bpm,4.521,m/s,321.4,m,null,null
1371873797000,ms,-31.970593286678195,degrees,116.11394371837378,degrees,16572.94,m,165,bpm,4.289,m/s,321.20000000000005,m,null,null
1371873800000,ms,-31.970415841788054,degrees,116.11390298232436,degrees,16593.05,m,166,bpm,4.605,m/s,321.0,m,null,null
1371873802000,ms,-31.97030863724649,degrees,116.11388395540416,degrees,16605.09,m,166,bpm,4.87,m/s,320.79999999999995,m,null,null
1371873804000,ms,-31.970218615606427,degrees,116.1138750705868,degrees,16615.15,m,166,bpm,5.025,m/s,320.4,m,null,null
1371873808000,ms,-31.970035722479224,degrees,116.11377825960517,degrees,16637.46,m,166,bpm,5.721,m/s,320.0,m,null,null
1371873812000,ms,-31.9698229059577,degrees,116.11371933482587,degrees,16661.79,m,168,bpm,5.76,m/s,319.6,m,null,null
1371873813000,ms,-31.969773955643177,degrees,116.11369921825826,degrees,16667.54,m,168,bpm,5.696,m/s,319.6,m,null,null
1371873814000,ms,-31.969718132168055,degrees,116.11368513666093,degrees,16673.87,m,168,bpm,5.701,m/s,319.4,m,null,null
1371873816000,ms,-31.969619058072567,degrees,116.11369276419282,degrees,16684.86,m,168,bpm,5.777,m/s,319.20000000000005,m,null,null
1371873817000,ms,-31.969577316194773,degrees,116.11367943696678,degrees,16689.65,m,169,bpm,5.753,m/s,319.0,m,null,null
1371873819000,ms,-31.96948536671698,degrees,116.11359209753573,degrees,16702.77,m,170,bpm,5.873,m/s,318.6,m,null,null
1371873820000,ms,-31.969434237107635,degrees,116.11356628127396,degrees,16708.95,m,170,bpm,5.909,m/s,318.6,m,null,null
1371873822000,ms,-31.96933281607926,degrees,116.11349495127797,degrees,16722.08,m,171,bpm,5.977,m/s,318.20000000000005,m,null,null
1371873825000,ms,-31.969269532710314,degrees,116.11336695961654,degrees,16736.55,m,172,bpm,5.768,m/s,317.79999999999995,m,null,null
1371873829000,ms,-31.96934320963919,degrees,116.11326201818883,degrees,16751.13,m,171,bpm,5.135,m/s,317.4,m,null,null
1371873832000,ms,-31.969442702829838,degrees,116.11316671594977,degrees,16765.58,m,169,bpm,4.741,m/s,317.0,m,null,null
1371873836000,ms,-31.969595924019814,degrees,116.11313411034644,degrees,16783.04,m,168,bpm,4.191,m/s,316.4,m,null,null
1371873840000,ms,-31.969767417758703,degrees,116.11316478811204,degrees,16802.35,m,167,bpm,4.487,m/s,315.79999999999995,m,null,null
1371873841000,ms,-31.969812931492925,degrees,116.11316562630236,degrees,16807.4,m,167,bpm,4.646,m/s,315.6,m,null,null
1371873842000,ms,-31.969857271760702,degrees,116.11315724439919,degrees,16812.38,m,166,bpm,4.711,m/s,315.4,m,null,null
1371873845000,ms,-31.969945700839162,degrees,116.11307837069035,degrees,16824.92,m,163,bpm,4.599,m/s,315.0,m,null,null
1371873848000,ms,-31.969971600919962,degrees,116.11292196437716,degrees,16840.08,m,162,bpm,4.714,m/s,314.4,m,null,null
1371873849000,ms,-31.969974199309945,degrees,116.1128565017134,degrees,16846.28,m,161,bpm,4.778,m/s,314.20000000000005,m,null,null
1371873850000,ms,-31.969984592869878,degrees,116.11278743483126,degrees,16852.9,m,162,bpm,4.893,m/s,314.20000000000005,m,null,null
1371873852000,ms,-31.970002446323633,degrees,116.11265097744763,degrees,16865.98,m,161,bpm,5.221,m/s,313.79999999999995,m,null,null
1371873855000,ms,-31.9699730258435,degrees,116.1124296952039,degrees,16887.17,m,159,bpm,5.747,m/s,313.4,m,null,null
1371873856000,ms,-31.969979228451848,degrees,116.1123588681221,degrees,16893.9,m,158,bpm,5.972,m/s,313.20000000000005,m,null,null
1371873859000,ms,-31.970080817118287,degrees,116.11219667829573,degrees,16913.69,m,156,bpm,6.507,m/s,312.6,m,null,null
1371873861000,ms,-31.9701820705086,degrees,116.112120738253,degrees,16927.01,m,156,bpm,6.693,m/s,312.4,m,null,null
1371873864000,ms,-31.97031551040709,degrees,116.11201764084399,degrees,16944.78,m,156,bpm,6.572,m/s,312.0,m,null,null
1371873868000,ms,-31.970492620021105,degrees,116.11182888038456,degrees,16971.39,m,155,bpm,6.453,m/s,311.20000000000005,m,null,null
1371873872000,ms,-31.970691522583365,degrees,116.11181932501495,degrees,16994.82,m,154,bpm,6.22,m/s,310.6,m,null,null
1371873875000,ms,-31.970765618607402,degrees,116.11198143102229,degrees,17012.03,m,153,bpm,6.052,m/s,309.79999999999995,m,null,null
1371873877000,ms,-31.970818173140287,degrees,116.11208964139223,degrees,17023.8,m,153,bpm,6.05,m/s,309.4,m,null,null
1371873879000,ms,-31.970910290256143,degrees,116.11216977238655,degrees,17036.53,m,153,bpm,5.962,m/s,309.0,m,null,null
1371873882000,ms,-31.971091339364648,degrees,116.11221327446401,degrees,17057.22,m,154,bpm,6.105,m/s,308.4,m,null,null
1371873885000,ms,-31.971198208630085,degrees,116.11211218871176,degrees,17073.77,m,153,bpm,6.129,m/s,307.79999999999995,m,null,null
1371873887000,ms,-31.971194772049785,degrees,116.11197581514716,degrees,17086.44,m,153,bpm,6.172,m/s,307.4,m,null,null
1371873888000,ms,-31.97120969183743,degrees,116.11191219650209,degrees,17092.64,m,153,bpm,6.199,m/s,307.20000000000005,m,null,null
1371873891000,ms,-31.971348831430078,degrees,116.11180658452213,degrees,17111.23,m,153,bpm,6.191,m/s,306.6,m,null,null
1371873892000,ms,-31.971398703753948,degrees,116.11179132945836,degrees,17116.84,m,154,bpm,6.141,m/s,306.4,m,null,null
1371873893000,ms,-31.971452683210373,degrees,116.1117790080607,degrees,17122.87,m,153,bpm,6.058,m/s,306.20000000000005,m,null,null
1371873895000,ms,-31.971550080925226,degrees,116.11172117292881,degrees,17134.96,m,153,bpm,5.907,m/s,305.79999999999995,m,null,null
1371873898000,ms,-31.97171989828348,degrees,116.11168261617422,degrees,17154.21,m,153,bpm,6.197,m/s,305.0,m,null,null
1371873901000,ms,-31.971833389252424,degrees,116.11153492704034,degrees,17173.52,m,154,bpm,6.221,m/s,304.4,m,null,null
1371873904000,ms,-31.971932714805007,degrees,116.11132730729878,degrees,17196.31,m,155,bpm,6.517,m/s,304.0,m,null,null
1371873907000,ms,-31.972097922116518,degrees,116.11122848466039,degrees,17216.97,m,156,bpm,6.767,m/s,303.4,m,null,null
